,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
2617,HENDETO01 ,1976,Tom,Henderson,WA1,N,9,322,122,0,0,20,63,0,0,0,24,108,48,36,26,0,0
2618,HICKSPH01 ,1976,Phil,Hicks,CHI,N,1,4,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0
2619,HOLLAWI01 ,1976,Wilbur,Holland,CHI,N,3,84,44,0,0,9,3,0,0,0,8,34,17,10,10,0,0
2620,HOLLILI01 ,1976,Lionel,Hollins,POR,N,19,682,328,0,0,52,85,0,0,0,74,321,134,88,60,0,0
2621,ISSELDA01 ,1976,Dan,Issel,DEN,N,6,222,132,0,0,58,17,0,0,0,20,96,49,45,34,0,0
2622,JOHNSCH01 ,1976,Charlie,Johnson,GSW,N,10,161,65,0,0,15,7,0,0,0,16,74,29,8,7,0,0
2623,JOHNSJO01 ,1976,John,Johnson,HOU,N,12,146,58,0,0,29,9,0,0,0,20,61,24,15,10,0,0
2624,JOHNSMI01 ,1976,Mickey,Johnson,CHI,N,3,124,82,0,0,39,7,0,0,0,13,72,34,16,14,0,0
2625,JONESBO01 ,1976,Bobby,Jones,DEN,N,6,187,72,0,0,35,21,0,0,0,25,64,31,17,10,0,0
2626,JONESCA01 ,1976,Caldwell,Jones,PHI,N,19,513,92,0,0,150,20,0,0,0,81,73,37,30,18,0,0
2627,JONESDW01 ,1976,Dwight,Jones,HOU,N,12,246,74,0,0,51,15,0,0,0,32,63,28,23,18,0,0
2628,JONESRO01 ,1976,Robin,Jones,POR,N,19,105,36,0,0,23,9,0,0,0,24,32,15,9,6,0,0
2629,KARLGE01  ,1976,George,Karl,SAS,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,KENNEEU01 ,1976,Eugene,Kennedy,HOU,N,6,35,12,0,0,12,0,0,0,0,6,10,5,2,2,0,0
2631,KENONLA01 ,1976,Larry,Kenon,SAS,N,2,79,34,0,0,15,6,0,0,0,9,33,16,2,2,0,0
2632,KROPPTO01 ,1976,Tom,Kropp,CHI,N,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2633,KUNNEKE01 ,1976,Kevin,Kunnert,HOU,N,12,328,114,0,0,107,14,0,0,0,51,104,51,23,12,0,0
2634,KUPCHMI01 ,1976,Mitch,Kupchak,WA1,N,9,252,146,0,0,68,10,0,0,0,34,90,53,59,40,0,0
2635,KUPECCH01 ,1976,Charles,Kupec,LAL,N,11,57,21,0,0,16,4,0,0,0,7,18,8,7,5,0,0
2636,LAMARBO01 ,1976,Bo,Lamar,LAL,N,10,109,33,0,0,9,14,0,0,0,12,41,12,10,9,0,0
2637,LAMBEJO01 ,1976,John,Lambert,CLE,N,3,19,4,0,0,3,0,0,0,0,4,4,2,0,0,0,0
2638,LANIEBO01 ,1976,Bob,Lanier,DET,N,3,118,84,0,0,50,6,0,0,0,10,54,34,19,16,0,0
2639,LUCASJO01 ,1976,John,Lucas,HOU,N,12,430,176,0,0,33,83,0,0,0,33,139,75,34,26,0,0
2640,LUCASMA01 ,1976,Maurice,Lucas,POR,N,19,731,403,0,0,188,79,0,0,0,79,316,164,101,75,0,0
2641,MALONMO01 ,1976,Moses,Malone,HOU,N,12,518,225,0,0,203,7,0,0,0,42,162,81,91,63,0,0
2642,MARINJA01 ,1976,Jack,Marin,CHI,N,3,53,16,0,0,1,2,0,0,0,6,13,8,1,0,0,0
2643,MAYSC01   ,1976,Scott,May,CHI,N,3,97,32,0,0,14,3,0,0,0,10,26,10,15,12,0,0
2644,MCCLATE01 ,1976,Ted,Mcclain,DEN,N,6,170,44,0,0,14,27,0,0,0,12,46,19,8,6,0,0
2645,MCGINGE01 ,1976,George,Mcginnis,PHI,N,19,603,269,0,0,198,69,0,0,0,83,273,102,114,65,0,0
2646,MCNEILA01 ,1976,Larry,Mcneill,GSW,N,6,21,16,0,0,2,0,0,0,0,2,10,7,4,2,0,0
2647,MENGEJO01 ,1976,John,Mengelt,CHI,N,3,67,38,0,0,4,8,0,0,0,3,26,14,11,10,0,0
2648,MIXST01   ,1976,Steve,Mix,PHI,N,19,412,149,0,0,64,44,0,0,0,39,107,56,45,37,0,0
2649,MONEYER01 ,1976,Eric,Money,DET,N,3,103,55,0,0,9,20,0,0,0,9,44,22,13,11,0,0
2650,MURPHCA01 ,1976,Calvin,Murphy,HOU,N,12,420,232,0,0,19,75,0,0,0,47,213,102,30,28,0,0
2651,NEALLL01  ,1976,Lloyd,Neal,POR,N,19,206,77,0,0,70,17,0,0,0,34,63,30,26,17,0,0
2652,NEUMAJO01 ,1976,Johnny,Neumann,LAL,N,6,68,24,0,0,2,9,0,0,0,14,29,11,4,2,0,0
2653,NEWLIMI01 ,1976,Mike,Newlin,HOU,N,12,316,171,0,0,34,53,0,0,0,37,143,75,28,21,0,0
2654,OLBERMA01 ,1976,Mark,Olberding,SAS,N,2,42,13,0,0,7,2,0,0,0,8,9,5,6,3,0,0
2655,OWENSTO01 ,1976,Tom,Owens,HOU,N,3,7,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
2656,PARISRO01 ,1976,Robert,Parish,GSW,N,10,239,121,0,0,103,11,0,0,0,42,108,52,26,17,0,0
2657,PARKESO01 ,1976,Sonny,Parker,GSW,N,10,120,42,0,0,28,9,0,0,0,9,36,19,4,4,0,0
2658,PAULTBI01 ,1976,Billy,Paultz,SAS,N,2,74,34,0,0,17,5,0,0,0,3,24,12,13,10,0,0
2659,PONDECL01 ,1976,Cliff,Pondexter,CHI,N,3,12,2,0,0,3,1,0,0,0,0,1,0,2,2,0,0
2660,PORTEHO01 ,1976,Howard,Porter,DET,N,3,98,60,0,0,17,2,0,0,0,7,47,29,4,2,0,0
2661,PORTEKE01 ,1976,Kevin,Porter,DET,N,3,61,16,0,0,6,17,0,0,0,7,14,5,9,6,0,0
2662,PRICEJI01 ,1976,Jim,Price,DEN,N,6,158,43,0,0,24,25,0,0,0,18,53,19,8,5,0,0
2663,RAYCL01   ,1976,Clifford,Ray,GSW,N,10,304,100,0,0,115,15,0,0,0,37,76,42,28,16,0,0
2664,RIORDMI01 ,1976,Mike,Riordan,WA1,N,2,8,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0
2665,ROGERMA01 ,1976,Marshall,Rogers,GSW,N,1,3,2,0,0,1,0,0,0,0,0,2,0,2,2,0,0
2666,ROWECU01  ,1976,Curtis,Rowe,BOS,N,9,237,86,0,0,72,10,0,0,0,29,68,32,29,22,0,0
2667,RUSSECA01 ,1976,Cazzie,Russell,LAL,N,11,382,174,0,0,48,25,0,0,0,33,157,65,50,44,0,0
2668,RUSSECA02 ,1976,Campy,Russell,CLE,N,3,100,53,0,0,26,10,0,0,0,10,54,21,15,11,0,0
2669,SAUNDFR01 ,1976,Fred,Saunders,BOS,N,9,66,29,0,0,9,5,0,0,0,21,33,12,6,5,0,0
2670,SCOTTCH01 ,1976,Charlie,Scott,BOS,N,9,338,148,0,0,38,38,0,0,0,41,108,52,52,44,0,0
2671,SELLEPH01 ,1976,Phil,Sellers,DET,N,1,6,3,0,0,2,0,0,0,0,2,4,1,4,1,0,0
2672,SILASPA01 ,1976,Paul,Silas,DEN,N,6,141,41,0,0,40,16,0,0,0,23,33,14,24,13,0,0
2673,SIMPSRA01 ,1976,Ralph,Simpson,DET,N,2,17,0,0,0,3,1,0,0,0,1,9,0,0,0,0,0
2674,SMITHEL01 ,1976,Elmore,Smith,CLE,N,3,56,41,0,0,24,1,0,0,0,10,33,18,8,5,0,0
2675,SMITHPH01 ,1976,Phil,Smith,GSW,N,10,371,142,0,0,50,45,0,0,0,24,132,53,45,36,0,0
2676,SMITHRO01 ,1976,Robert,Smith,CLE,N,3,57,21,0,0,8,4,0,0,0,5,39,9,3,3,0,0
2677,SNYDEDI01 ,1976,Dick,Snyder,CLE,N,3,53,18,0,0,5,4,0,0,0,6,27,8,5,2,0,0
2678,STACOKE01 ,1976,Kevin,Stacom,BOS,N,5,25,7,0,0,2,4,0,0,0,3,6,3,1,1,0,0
2679,STEELLA01 ,1976,Larry,Steele,POR,N,18,261,76,0,0,27,18,0,0,0,30,70,26,32,24,0,0
2680,TATUMEA01 ,1976,Earl,Tatum,LAL,N,11,356,150,0,0,54,27,0,0,0,34,134,67,24,16,0,0
2681,TAYLORO02 ,1976,Roland,Taylor,DEN,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,THOMPDA01 ,1976,David,Thompson,DEN,N,6,237,148,0,0,31,24,0,0,0,22,121,56,53,36,0,0
2683,THURMNA01 ,1976,Nate,Thurmond,CLE,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2684,TOMJARU01 ,1976,Rudy,Tomjanovich,HOU,N,12,457,243,0,0,65,24,0,0,0,36,212,107,37,29,0,0
2685,TOWEMO01  ,1976,Monte,Towe,DEN,N,1,6,4,0,0,0,1,0,0,0,0,3,2,0,0,0,0
2686,TWARDDA01 ,1976,Dave,Twardzik,POR,N,14,354,153,0,0,24,39,0,0,0,47,93,55,59,43,0,0
2687,UNSELWE01 ,1976,Wes,Unseld,WA1,N,9,368,67,0,0,105,44,0,0,0,32,54,30,12,7,0,0
2688,VANLINO01 ,1976,Norm,Vanlier,CHI,N,3,134,16,0,0,15,29,0,0,0,14,19,3,12,10,0,0
2689,WALKEFO01 ,1976,Foots,Walker,CLE,N,3,95,47,0,0,12,20,0,0,0,12,37,18,15,11,0,0
2690,WALKEWA01 ,1976,Wally,Walker,POR,N,10,83,43,0,0,7,8,0,0,0,20,36,20,7,3,0,0
2691,WALTOBI01 ,1976,Bill,Walton,POR,N,19,755,345,0,0,288,104,0,0,0,80,302,153,57,39,0,0
2692,WARDHE01  ,1976,Henry,Ward,SAS,N,1,1,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0
2693,WARNECO01 ,1976,Cornell,Warner,LAL,N,5,56,14,0,0,9,6,0,0,0,11,12,7,0,0,0,0
2694,WEBSTMA01 ,1976,Marvin,Webster,DEN,N,6,96,30,0,0,40,3,0,0,0,12,26,13,6,4,0,0
2695,WEISSBO01 ,1976,Bob,Weiss,WA1,N,4,34,6,0,0,3,2,0,0,0,5,5,3,1,0,0,0
2696,WHITEJO01 ,1976,Jojo,White,BOS,N,9,395,210,0,0,39,52,0,0,0,27,201,91,33,28,0,0
2697,WHITERU01 ,1976,Rudy,White,HOU,N,1,2,2,0,0,1,0,0,0,0,0,3,1,0,0,0,0
2698,WICKSSI01 ,1976,Sidney,Wicks,BOS,N,9,261,118,0,0,83,16,0,0,0,37,81,42,47,34,0,0
2699,WILKEJA01 ,1976,Jamaal,Wilkes,GSW,N,10,346,155,0,0,80,16,0,0,0,23,154,66,28,23,0,0
2700,WILLIGU01 ,1976,Gus,Williams,GSW,N,10,184,88,0,0,15,25,0,0,0,30,70,35,21,18,0,0
2701,WISEWI01  ,1976,Willie,Wise,DEN,N,6,106,45,0,0,28,3,0,0,0,16,41,14,25,17,0,0
2702,WRIGHLA01 ,1976,Larry,Wright,WA1,N,8,104,53,0,0,7,16,0,0,0,18,39,19,21,15,0,0
2703,ABDULKA01 ,1977,Kareem,Abdul-jabbar,LAL,N,3,134,81,0,0,41,11,2,12,0,14,73,38,9,5,0,0
2704,ABERNTO01 ,1977,Tom,Abernethy,LAL,N,2,12,4,0,0,2,1,0,0,0,2,4,1,2,2,0,0
2705,ADAMSAL01 ,1977,Alvan,Adams,PHO,N,2,71,32,0,0,16,4,2,1,0,8,33,15,2,2,0,0
2706,AWTREDE01 ,1977,Dennis,Awtrey,PHO,N,2,24,3,0,0,2,3,1,0,0,0,4,1,1,1,0,0
2707,BALLAGR01 ,1977,Greg,Ballard,WA1,N,19,243,74,0,0,79,18,9,3,0,29,63,21,41,32,0,0
2708,BEARDAL01 ,1977,Al,Beard,NYK,N,6,160,54,0,0,21,27,10,2,0,22,48,24,10,6,0,0
2709,BENSOKE01 ,1977,Kent,Benson,MIL,N,9,103,28,0,0,15,3,5,3,0,20,23,11,11,6,0,0
2710,BIBBYHE01 ,1977,Henry,Bibby,PHI,N,10,289,86,0,0,30,48,12,0,0,25,82,33,22,20,0,0
2711,BRATZMI01 ,1977,Mike,Bratz,PHO,N,2,9,2,0,0,0,1,0,0,0,0,5,1,0,0,0,0
2712,BREWEJI01 ,1977,Jim,Brewer,CLE,N,1,9,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0
2713,BRIDGJU01 ,1977,Junior,Bridgeman,MIL,N,9,178,94,0,0,18,11,9,2,0,31,91,44,8,6,0,0
2714,BRISTAL01 ,1977,Allan,Bristow,SAS,N,5,51,22,0,0,11,7,2,0,0,10,15,9,6,4,0,0
2715,BROWNFR01 ,1977,Fred,Brown,SEA,N,22,575,381,0,0,47,53,23,2,0,47,341,153,90,75,0,0
2716,BROWNJO01 ,1977,John,Brown,ATL,N,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2717,BRYANJO01 ,1977,Joe,Bryant,PHI,N,10,122,50,0,0,25,9,6,1,0,22,47,21,11,8,0,0
2718,BUCKNQU01 ,1977,Quinn,Buckner,MIL,N,9,257,101,0,0,27,62,18,1,0,30,86,43,23,15,0,0
2719,BUSEDO01  ,1977,Don,Buse,PHO,N,2,76,8,0,0,5,4,4,0,0,3,11,4,0,0,0,0
2720,CALHOCO01 ,1977,Corky,Calhoun,POR,N,6,109,34,0,0,14,3,2,1,0,6,29,15,7,4,0,0
2721,CALVIMA01 ,1977,Mack,Calvin,DEN,N,12,135,65,0,0,8,21,7,0,0,11,42,19,29,27,0,0
2722,CARRAU01  ,1977,Austin,Carr,CLE,N,2,69,35,0,0,8,5,2,1,0,8,27,10,16,15,0,0
2723,CARRKE01  ,1977,Kenny,Carr,LAL,N,2,17,6,0,0,4,0,1,0,0,2,8,3,0,0,0,0
2724,CATCHHA01 ,1977,Harvey,Catchings,PHI,N,7,26,9,0,0,9,0,1,3,0,4,8,3,4,3,0,0
2725,CHONEJI01 ,1977,Jim,Chones,CLE,N,2,82,30,0,0,15,7,2,1,0,7,27,13,8,4,0,0
2726,CLEAMJI01 ,1977,Jim,Cleamons,NYK,N,6,127,34,0,0,13,23,3,0,0,13,36,14,6,6,0,0
2727,COLLIDO01 ,1977,Doug,Collins,PHI,N,10,342,204,0,0,31,27,3,0,0,29,165,82,49,40,0,0
2728,CRISSCH01 ,1977,Charlie,Criss,ATL,N,2,65,27,0,0,4,3,4,1,0,5,24,10,9,7,0,0
2729,DAMPILO01 ,1977,Lou,Dampier,SAS,N,6,129,35,0,0,7,15,4,2,0,7,37,17,4,1,0,0
2730,DANDRBO01 ,1977,Bob,Dandridge,WA1,N,19,746,402,0,0,123,74,30,14,0,78,359,172,84,58,0,0
2731,DANTLAD01 ,1977,Adrian,Dantley,LAL,N,3,104,51,0,0,25,11,5,3,0,9,35,20,17,11,0,0
2732,DAVISJO01 ,1977,Johnny,Davis,POR,N,6,201,86,0,0,10,13,1,2,0,15,76,35,23,16,0,0
2733,DAVISWA03 ,1977,Walter,Davis,PHO,N,2,66,50,0,0,17,8,3,0,0,8,40,19,16,12,0,0
2734,DAWKIDA01 ,1977,Darryl,Dawkins,PHI,N,10,180,63,0,0,57,10,3,15,0,34,53,27,17,9,0,0
2735,DIETRCO01 ,1977,Coby,Dietrick,SAS,N,6,96,29,0,0,25,4,5,5,0,18,27,14,2,1,0,0
2736,DREWJO01  ,1977,John,Drew,ATL,N,2,79,52,0,0,15,3,1,1,0,9,49,21,16,10,0,0
2737,DUNNTR01  ,1977,T.r.,Dunn,POR,N,4,35,4,0,0,5,3,1,0,0,3,4,2,0,0,0,0
2738,EAKINJI01 ,1977,Jim,Eakins,MIL,N,3,18,2,0,0,1,1,1,0,0,2,5,1,0,0,0,0
2739,ELLISBO01 ,1977,Bo,Ellis,DEN,N,12,170,46,0,0,43,8,6,8,0,25,40,17,15,12,0,0
2740,ENGLIAL01 ,1977,Alex,English,MIL,N,9,208,121,0,0,42,13,6,7,0,20,78,48,32,25,0,0
2741,ERVINJU01 ,1977,Julius,Erving,PHI,N,10,358,218,0,0,97,40,15,18,0,30,180,88,56,42,0,0
2742,FLEMIAL01 ,1977,Al,Fleming,SEA,N,5,21,7,0,0,4,2,1,0,0,5,6,2,4,3,0,0
2743,FORDDO01  ,1977,Don,Ford,LAL,N,1,10,0,0,0,5,0,1,0,0,2,3,0,0,0,0,0
2744,FORREBA01 ,1977,Bayard,Forrest,PHO,N,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2745,FREEWO01  ,1977,World,Free,PHI,N,10,268,161,21,10,31,37,4,6,0,26,124,51,81,59,0,0
2746,FURLOTE01 ,1977,Terry,Furlow,CLE,N,2,50,32,0,0,5,5,0,0,0,1,27,13,6,6,0,0
2747,GALEMI01  ,1977,Mike,Gale,SAS,N,6,201,52,0,0,25,31,7,4,0,15,56,25,4,2,0,0
2748,GERVIGE01 ,1977,George,Gervin,SAS,N,6,227,199,0,0,34,19,6,16,0,23,142,78,56,43,0,0
2749,GIANEJO01 ,1977,John,Gianelli,MIL,N,9,290,70,0,0,58,14,8,11,0,24,59,25,26,20,0,0
2750,GONDRGL01 ,1977,Glen,Gondrezick,NYK,N,6,70,25,0,0,17,6,5,0,0,12,19,10,8,5,0,0
2751,GREENMI01 ,1977,Mike,Green,SAS,N,6,174,65,0,0,44,11,5,16,0,21,58,28,10,9,0,0
2752,GREVEKE01 ,1977,Kevin,Grevey,WA1,N,21,584,325,0,0,61,42,11,3,0,71,284,126,90,73,0,0
2753,GRIFFGR01 ,1977,Greg,Griffin,PHO,N,2,25,6,0,0,4,3,1,1,0,5,7,3,0,0,0,0
2754,GRUNFER01 ,1977,Ernie,Grunfeld,MIL,N,7,77,38,0,0,11,14,3,1,0,6,32,17,5,4,0,0
2755,HASSEJO01 ,1977,Joey,Hassett,SEA,N,8,22,14,0,0,2,0,1,0,0,1,13,7,0,0,0,0
2756,HAWESST01 ,1977,Steve,Hawes,ATL,N,2,71,16,0,0,17,8,1,2,0,5,18,7,3,2,0,0
2757,HAYESEL01 ,1977,Elvin,Hayes,WA1,N,21,868,457,0,0,279,43,32,52,0,86,385,189,133,79,0,0
2758,HAYWOSP01 ,1977,Spencer,Haywood,NYK,N,6,177,97,0,0,42,12,2,5,0,24,85,43,11,11,0,0
2759,HEARDGA01 ,1977,Garfield,Heard,PHO,N,2,62,13,0,0,16,5,2,4,0,4,17,6,2,1,0,0
2760,HENDETO01 ,1977,Tom,Henderson,WA1,N,21,597,202,0,0,47,106,27,5,0,36,173,72,79,58,0,0
2761,HILLAR01  ,1977,Armond,Hill,ATL,N,2,61,16,0,0,3,7,2,0,0,7,15,6,4,4,0,0
2762,HILLMDA01 ,1977,Darnell,Hillman,DEN,N,13,260,73,0,0,80,18,6,7,0,49,79,31,15,11,0,0
2763,HOLLILI01 ,1977,Lionel,Hollins,POR,N,6,223,100,0,0,29,33,7,0,0,21,89,40,29,20,0,0
2764,HUDSOLO01 ,1977,Lou,Hudson,LAL,N,3,93,35,0,0,9,9,0,0,0,9,38,14,8,7,0,0
2765,ISSELDA01 ,1977,Dan,Issel,DEN,N,13,460,262,0,0,134,53,7,3,0,43,212,103,65,56,0,0
2766,JACKSPH01 ,1977,Phil,Jackson,NYK,N,6,50,12,0,0,10,3,3,0,0,11,8,4,6,4,0,0
2767,JOHNSCH01 ,1977,Charlie,Johnson,WA1,N,21,425,215,0,0,53,48,30,0,0,51,229,93,37,29,0,0
2768,JOHNSDE01 ,1977,Dennis,Johnson,SEA,N,22,827,354,0,0,101,72,23,23,0,63,294,121,159,112,0,0
2769,JOHNSED02 ,1977,Eddie,Johnson,ATL,N,2,64,31,0,0,16,6,8,1,0,10,19,12,8,7,0,0
2770,JOHNSJO01 ,1977,John,Johnson,SEA,N,22,596,222,0,0,99,56,8,6,0,64,224,95,46,32,0,0
2771,JOHNSMA02 ,1977,Marques,Johnson,MIL,N,9,321,216,0,0,112,31,10,17,0,25,153,84,64,48,0,0
2772,JOHNSOL01 ,1977,Ollie,Johnson,ATL,N,2,21,8,0,0,3,2,1,1,0,4,11,4,0,0,0,0
2773,JONESBO01 ,1977,Bobby,Jones,DEN,N,13,390,166,0,0,102,35,16,9,0,42,116,66,46,34,0,0
2774,JONESCA01 ,1977,Caldwell,Jones,PHI,N,10,301,64,0,0,106,14,5,30,0,36,56,28,10,8,0,0
2775,KENONLA01 ,1977,Larry,Kenon,SAS,N,6,200,106,0,0,55,22,5,2,0,23,103,46,19,14,0,0
2776,KNIGHTO01 ,1977,Toby,Knight,NYK,N,6,48,16,0,0,19,1,1,4,0,9,20,6,8,4,0,0
2777,LAGARTO01 ,1977,Tom,Lagarde,DEN,N,9,77,25,0,0,18,7,0,2,0,12,19,10,7,5,0,0
2778,LAMBEJO01 ,1977,John,Lambert,CLE,N,2,19,3,0,0,8,0,0,0,0,3,3,1,2,1,0,0
2779,LEERO01   ,1977,Ron,Lee,PHO,N,2,41,12,0,0,6,3,4,0,0,7,16,5,2,2,0,0
2780,LUCASMA01 ,1977,Maurice,Lucas,POR,N,6,233,103,0,0,75,15,4,2,0,28,108,46,19,11,0,0
2781,MCADOBO01 ,1977,Bob,Mcadoo,NYK,N,6,238,143,0,0,58,23,7,12,0,19,126,61,35,21,0,0
2782,MCCLATE01 ,1977,Ted,Mcclain,PHI,N,5,31,6,0,0,6,10,5,0,0,4,10,3,0,0,0,0
2783,MCGINGE01 ,1977,George,Mcginnis,PHI,N,10,273,147,0,0,78,30,15,1,0,40,125,53,49,41,0,0
2784,MCMILJI01 ,1977,Jim,Mcmillian,NYK,N,6,134,53,0,0,21,11,7,0,0,3,53,24,6,5,0,0
2785,MCMILTO01 ,1977,Tom,Mcmillen,ATL,N,2,75,26,0,0,22,1,1,0,0,9,23,13,0,0,0,0
2786,MEYERDA01 ,1977,Dave,Meyers,MIL,N,9,279,116,0,0,74,35,7,11,0,32,99,44,42,28,0,0
2787,MIXST01   ,1977,Steve,Mix,PHI,N,10,235,136,0,0,46,36,15,1,0,22,82,49,43,38,0,0
2788,MONROEA01 ,1977,Earl,Monroe,NYK,N,6,145,59,0,0,5,17,6,0,0,15,62,24,18,11,0,0
2789,NEALLL01  ,1977,Lloyd,Neal,POR,N,3,47,15,0,0,11,2,0,4,0,5,21,7,1,1,0,0
2790,NIXONNO01 ,1977,Norm,Nixon,LAL,N,3,92,24,0,0,9,16,4,1,0,13,24,11,3,2,0,0
2791,NORWOWI01 ,1977,Willie,Norwood,POR,N,3,44,15,0,0,4,4,0,1,0,11,12,7,1,1,0,0
2792,OLBERMA01 ,1977,Mark,Olberding,SAS,N,6,152,63,0,0,30,14,6,6,0,23,51,25,15,13,0,0
2793,OWENSTO01 ,1977,Tom,Owens,POR,N,6,200,91,0,0,39,26,5,7,0,30,69,38,21,15,0,0
2794,PACEJO01  ,1977,Joe,Pace,WA1,N,9,52,25,0,0,20,1,1,6,0,17,10,7,15,11,0,0
2795,PAULTBI01 ,1977,Billy,Paultz,SAS,N,6,191,69,0,0,41,14,5,5,0,10,63,29,17,11,0,0
2796,ROBERAN01 ,1977,Anthony,Roberts,DEN,N,13,400,212,0,0,108,30,11,6,0,57,199,86,50,40,0,0
2797,ROBERTO01 ,1977,Tony,Robertson,ATL,N,2,12,5,0,0,0,0,0,0,0,3,6,2,2,1,0,0
2798,ROBISDA01 ,1977,Dave,Robisch,LAL,N,3,47,30,0,0,12,1,1,1,0,6,24,13,5,4,0,0
2799,ROLLITR01 ,1977,Tree,Rollins,ATL,N,2,51,16,0,0,9,1,1,4,0,8,12,7,8,2,0,0
2800,RUSSECA02 ,1977,Campy,Russell,CLE,N,2,88,55,0,0,15,11,3,0,0,9,39,19,21,17,0,0
2801,SCOTTAL01 ,1977,Alvin,Scott,PHO,N,2,37,13,0,0,6,3,2,0,0,3,8,4,6,5,0,0
2802,SCOTTCH01 ,1977,Charlie,Scott,LAL,N,3,103,30,0,0,13,14,4,0,0,9,40,12,8,6,0,0
2803,SEALSBR01 ,1977,Bruce,Seals,SEA,N,9,92,27,0,0,20,8,2,2,0,14,37,12,7,3,0,0
2804,SHELTLO01 ,1977,Lonnie,Shelton,NYK,N,6,151,66,0,0,44,17,2,5,0,29,56,30,8,6,0,0
2805,SIKMAJA01 ,1977,Jack,Sikma,SEA,N,22,701,301,0,0,178,27,18,11,0,101,247,115,91,71,0,0
2806,SILASJA01 ,1977,James,Silas,SAS,N,3,19,7,0,0,0,1,1,0,0,1,10,3,2,1,0,0
2807,SILASPA01 ,1977,Paul,Silas,SEA,N,22,605,107,0,0,187,36,12,6,0,59,94,33,60,41,0,0
2808,SIMPSRA01 ,1977,Ralph,Simpson,DEN,N,13,225,102,0,0,19,38,4,2,0,20,95,43,23,16,0,0
2809,SMITHEL01 ,1977,Elmore,Smith,CLE,N,2,56,25,0,0,19,0,3,3,0,9,24,11,6,3,0,0
2810,SMITHRO01 ,1977,Robert,Smith,CLE,N,2,34,16,0,0,3,1,0,0,0,2,13,8,0,0,0,0
2811,SMITHRO01 ,1977,Robert,Smith,DEN,N,11,96,39,0,0,9,17,6,0,0,13,26,17,7,5,0,0
2812,SNYDEDI01 ,1977,Dick,Snyder,CLE,N,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,STEELLA01 ,1977,Larry,Steele,POR,N,6,191,69,0,0,26,14,7,2,0,22,60,25,21,19,0,0
2814,THOMPDA01 ,1977,David,Thompson,DEN,N,13,481,328,0,0,53,52,9,21,0,34,291,131,80,66,0,0
2815,TWARDDA01 ,1977,Dave,Twardzik,POR,N,6,108,36,0,0,4,11,7,0,0,16,23,11,14,14,0,0
2816,UNSELWE01 ,1977,Wes,Unseld,WA1,N,18,677,169,0,0,216,79,17,7,0,62,134,71,46,27,0,0
2817,WALKEFO01 ,1977,Foots,Walker,CLE,N,2,70,25,0,0,7,10,3,2,0,7,26,10,5,5,0,0
2818,WALKEPH01 ,1977,Phil,Walker,WA1,N,4,17,6,0,0,2,2,0,0,0,5,8,1,5,4,0,0
2819,WALKEWA01 ,1977,Wally,Walker,SEA,N,20,261,93,0,0,38,12,8,4,0,51,85,36,26,21,0,0
2820,WALTOBI01 ,1977,Bill,Walton,POR,N,2,49,27,0,0,22,4,3,3,0,1,18,11,7,5,0,0
2821,WALTOLL01 ,1977,Lloyd,Walton,MIL,N,9,124,42,0,0,4,37,8,3,0,8,35,17,13,8,0,0
2822,WEBSTMA01 ,1977,Marvin,Webster,SEA,N,22,904,355,0,0,289,58,6,58,0,76,280,137,120,81,0,0
2823,WESTPPA01 ,1977,Paul,Westphal,PHO,N,2,66,52,0,0,6,19,1,0,0,4,47,22,9,8,0,0
2824,WILKEBO01 ,1977,Bob,Wilkerson,DEN,N,13,426,120,0,0,71,78,19,4,0,55,127,47,42,26,0,0
2825,WILKEJA01 ,1977,Jamaal,Wilkes,LAL,N,3,108,36,0,0,26,8,3,1,0,14,32,15,11,6,0,0
2826,WILLIGU01 ,1977,Gus,Williams,SEA,N,22,701,403,0,0,86,88,45,12,0,70,342,163,106,77,0,0
2827,WILLIRA01 ,1977,Ray,Williams,NYK,N,6,140,105,0,0,15,31,6,0,0,25,78,41,26,23,0,0
2828,WINTEBR01 ,1977,Brian,Winters,MIL,N,9,305,184,0,0,30,58,12,8,0,20,165,82,27,20,0,0
2829,WRIGHLA01 ,1977,Larry,Wright,WA1,N,21,402,171,0,0,31,67,17,2,0,58,163,76,25,19,0,0
2830,ABDULKA01 ,1978,Kareem,Abdul-jabbar,LAL,N,8,367,228,0,0,101,38,8,33,0,26,152,88,62,52,0,0
